Anime,Recommendation,Agree Votes
888,2359,1
888,4283,1
888,1254,1
888,675,1
888,582,1
888,1154,1
888,102,1
888,938,1
888,1243,1
888,1057,1
888,1080,1
888,2102,1
888,126,1
8880,1992,0
8880,9649,0
8880,10691,0
8880,6988,0
8880,8466,0
8880,15770,0
8880,6992,0
8880,6432,0
8880,16802,0
8880,16803,0
8881,8866,0
8881,8890,0
8881,14468,0
8881,11914,0
8881,16992,0
8881,16074,0
8881,8837,0
8881,14707,0
8881,16677,0
8881,17098,0
8882,7127,0
8882,5675,0
8882,7120,0
8882,3508,0
8882,9660,0
8882,1884,0
8882,13884,0
8882,8608,0
8882,2757,0
8882,2625,0
8883,15538,0
8883,14440,0
8883,9176,0
8883,13729,0
8883,9722,0
8883,16431,0
8883,8836,0
8883,8869,0
8883,8886,0
8883,15702,0
8884,10261,0
8884,7882,0
8884,8837,0
8884,9266,0
8884,6670,0
8884,16076,0
8884,16455,0
8884,3903,0
8884,11861,0
8884,13827,0
8885,5430,0
8885,12992,0
8885,15355,0
8885,15354,0
8885,5237,0
8885,7654,0
8885,9455,0
8885,5731,0
8885,4437,0
8885,2851,0
8886,8864,0
8886,8866,0
8886,15538,0
8886,14440,0
8886,9176,0
8886,8883,0
8886,13729,0
8886,9722,0
8886,4819,0
8886,4818,0
8887,16431,0
8887,8836,0
8887,8869,0
8887,10903,0
8887,3608,0
8887,8847,0
8887,16166,0
8887,7088,0
8887,16090,0
8887,16088,0
8888,8893,0
8888,15093,0
8888,6563,0
8888,14236,0
8888,10189,0
8888,13998,0
8888,5477,0
8888,15538,0
8888,14440,0
8888,9176,0
8889,10972,0
8889,15702,0
8889,10254,0
8889,8835,0
8889,13317,0
8889,7329,0
8889,5850,0
8889,5391,0
8889,9061,0
8889,8868,0
889,254,2
889,189,1
889,2989,1
889,15173,0
889,165,0
889,8498,0
889,14260,0
889,3361,0
889,6841,0
889,2496,0
8890,3917,1
8890,8881,0
8890,8866,0
8890,14468,0
8890,11914,0
8890,16992,0
8890,16074,0
8890,8837,0
8890,15702,0
8890,8835,0
8891,16081,0
8891,14513,0
8891,9669,0
8891,16086,0
8891,16079,0
8891,16074,0
8891,13004,0
8891,16146,0
8891,16077,0
8891,3596,0
8892,15147,0
8892,4889,0
8892,6275,0
8892,6190,0
8892,10828,0
8892,8712,0
8892,6418,0
8892,15538,0
8892,14440,0
8892,9176,0
8893,14054,0
8893,8888,0
8893,15093,0
8893,6563,0
8893,14236,0
8893,10189,0
8893,13998,0
8893,5477,0
8893,15538,0
8893,14440,0
8894,7802,1
8894,2138,1
8894,3217,0
8894,3988,0
8894,565,0
8894,3098,0
8894,9036,0
8894,215,0
8894,1243,0
8894,14229,0
8895,11698,0
8895,11618,0
8895,5013,0
8895,7062,0
8895,12053,0
8895,16568,0
8895,7606,0
8895,7204,0
8895,7352,0
8895,5562,0
8896,7767,0
8896,8935,0
8896,496,0
8896,1320,0
8896,2119,0
8896,13294,0
8896,30,0
8896,12975,0
8896,11582,0
8896,12625,0
8897,14338,0
8897,4603,0
8897,14454,0
8897,15319,0
8897,8527,0
8897,8124,0
8897,6592,0
8897,9754,0
8897,11566,0
8897,12579,0
8898,12591,1
8898,15653,0
8898,9082,0
8898,15013,0
8898,7929,0
8898,5929,0
8898,13113,0
8898,9835,0
8898,1984,0
8898,426,0
8899,13087,0
8899,906,0
8899,5334,0
8899,9990,0
8899,2616,0
8899,3668,0
8899,16573,0
8899,1258,0
8899,5574,0
8899,2661,0
89,1663,8
89,322,3
89,184,3
89,1013,3
89,72,2
89,139,2
89,463,2
89,400,2
89,2148,2
89,267,2
89,138,1
89,142,1
89,253,1
89,612,1
89,744,1
89,179,1
89,112,1
89,478,1
89,2,1
89,1035,1
89,1366,1
89,1084,1
89,1005,1
89,105,1
89,2470,1
89,1061,1
89,1969,1
89,138,1
89,142,1
89,253,1
89,612,1
89,744,1
89,179,1
89,112,1
89,478,1
89,2,1
89,1035,1
890,1315,33
890,39,19
890,1133,5
890,49,3
890,228,2
890,1297,2
890,601,1
890,1256,1
890,1275,1
890,234,1
890,1038,1
890,982,1
890,1087,1
890,1556,1
890,586,1
890,487,1
890,842,1
890,3206,1
890,977,1
890,7639,1
890,126,1
890,1038,1
890,982,1
890,1087,1
890,1556,1
890,586,1
890,487,1
890,842,1
890,3206,1
890,977,1
890,7639,1
8900,13889,0
8900,5329,0
8900,13113,0
8900,7078,0
8900,5097,0
8900,748,0
8900,6177,0
8900,10878,0
8900,9779,0
8900,8965,0
8901,9228,0
8901,7000,0
8901,8972,0
8901,13461,0
8901,11730,0
8901,4326,0
8901,6189,0
8901,228,0
8901,4966,0
8901,3269,0
8902,4194,0
8902,15047,0
8902,6035,0
8902,15691,0
8902,15960,0
8902,3938,0
8902,3148,0
8902,9138,0
8902,3899,0
8902,16979,0
8903,2126,1
8903,6265,0
8903,5153,0
8903,7287,0
8903,13087,0
8903,6898,0
8903,1804,0
8903,9990,0
8903,2699,0
8903,5574,0
8904,764,0
8904,8322,0
8904,5565,0
8904,1513,0
8904,5448,0
8904,1420,0
8904,1355,0
8904,1511,0
8904,16223,0
8904,5614,0
8905,12268,0
8905,11829,0
8905,11852,0
8905,11851,0
8905,11850,0
8905,11849,0
8905,8158,0
8905,7277,0
8905,7269,0
8905,7924,0
8907,13597,0
8907,3200,0
8907,1433,0
8907,15630,0
8907,9736,0
8907,4830,0
8907,5916,0
8907,2391,0
8907,6002,0
8907,7743,0
8908,9338,0
8908,197,0
8908,1798,0
8908,1371,0
8908,198,0
8908,6087,0
8908,7537,0
8908,7617,0
8908,3026,0
8908,1532,0
8909,8500,6
8909,7576,1
8909,7127,1
8909,9133,1
8909,9372,1
8909,9741,1
8909,11548,0
8909,13871,0
8909,15695,0
8909,14599,0
891,130,13
891,2081,7
891,422,6
891,2128,6
891,160,5
891,766,4
891,5301,4
891,448,3
891,75,3
891,3716,3
891,3475,3
891,4564,3
891,1325,3
891,988,2
891,686,2
891,45,2
891,2960,2
891,2175,2
891,4650,2
891,2758,2
891,5781,2
891,7623,2
891,7682,2
891,1086,1
891,237,1
891,736,1
891,707,1
891,1018,1
891,1541,1
891,1542,1
891,825,1
891,1817,1
891,1040,1
891,1623,1
891,174,1
891,1694,1
891,1340,1
891,692,1
891,2633,1
891,4104,1
891,4285,1
891,6598,1
891,6673,1
891,8149,1
891,7890,1
891,8690,1
891,7884,1
891,825,1
891,1817,1
891,1040,1
891,1623,1
891,174,1
891,1694,1
891,1340,1
891,692,1
891,2633,1
891,4104,1
8910,16582,0
8910,8299,0
8910,7725,0
8910,7098,0
8910,15827,0
8910,15529,0
8910,9381,0
8910,12822,0
8910,656,0
8910,9683,0
8911,14230,0
8911,7601,0
8911,14727,0
8911,14969,0
8911,6749,0
8911,16258,0
8912,12048,0
8912,7338,0
8912,7325,0
8912,11679,0
8912,8435,0
8912,8434,0
8912,8163,0
8912,7048,0
8912,12403,0
8912,5584,0
8913,12230,0
8913,12166,0
8913,2902,0
8913,11614,0
8913,7844,0
8913,13035,0
8913,6588,0
8913,11672,0
8913,6587,0
8913,11990,0
8914,2087,0
8914,6518,0
8914,2347,0
8914,5023,0
8914,747,0
8914,3990,0
8914,5876,0
8914,7766,0
8914,7410,0
8914,1876,0
8915,8842,0
8915,5465,0
8915,12215,0
8915,2805,0
8915,3844,0
8915,2647,0
8915,2874,0
8915,2818,0
8915,11365,0
8916,8501,4
8916,2699,1
8916,4649,1
8916,7334,1
8916,8167,0
8916,4441,0
8916,3668,0
8916,4726,0
8916,3883,0
8916,1653,0
8917,7364,0
8917,7745,0
8917,7249,0
8917,8496,0
8917,7157,0
8917,7312,0
8917,16300,0
8917,4281,0
8917,3707,0
8917,3967,0
8918,16721,0
8918,2728,0
8918,887,0
8918,14492,0
8918,9603,0
8918,14368,0
8918,13834,0
8918,9985,0
8918,9975,0
8919,8214,0
8919,1988,0
8919,14251,0
8919,9538,0
8919,4443,0
8919,7905,0
8919,5029,0
8919,12609,0
8919,1728,0
8919,7422,0
892,7345,0
892,1247,0
892,5401,0
892,7620,0
892,3210,0
892,2250,0
892,3906,0
892,12548,0
892,3078,0
892,12419,0
8921,5803,0
8921,7467,0
8921,1903,0
8921,4783,0
8921,4782,0
8921,13933,0
8921,14970,0
8921,467,0
8921,7468,0
8921,7353,0
8922,11778,0
8922,8483,0
8922,9745,0
8922,14297,0
8922,5642,0
8922,14573,0
8922,11782,0
8922,16131,0
8922,11783,0
8922,14457,0
8923,14100,0
8923,11274,0
8923,3425,0
8923,14071,0
8923,4688,0
8923,4233,0
8923,10716,0
8923,5217,0
8923,1543,0
8923,487,0
8924,7488,0
8924,8045,0
8924,7799,0
8924,8332,0
8924,7305,0
8924,6746,0
8924,1434,0
8924,464,0
8924,4622,0
8924,4886,0
8925,7488,0
8925,8332,0
8925,7305,0
8925,14648,0
8925,8320,0
8925,6698,0
8925,12209,0
8925,4552,0
8925,17023,0
8925,10426,0
8926,16868,0
8926,11283,0
8926,11001,0
8926,16975,0
8926,14074,0
8926,16074,0
8926,16234,0
8926,10216,0
8926,16594,0
8926,15054,0
8927,3104,3
8927,2965,2
8927,6738,2
8927,8256,2
8927,6855,1
8927,12539,1
8927,15926,0
8927,174,0
8927,6387,0
8927,3285,0
8928,8595,1
8928,7264,1
8928,15171,0
8928,9079,0
8928,2099,0
8928,7265,0
8928,2705,0
8928,1352,0
8928,9158,0
8928,12278,0
8929,9790,0
8929,7891,0
8929,13410,0
8929,5482,0
8929,15168,0
8929,3461,0
8929,15024,0
8929,15786,0
8929,15881,0
8929,15967,0
893,436,1
893,795,1
893,976,1
893,25,1
893,6881,0
893,5230,0
893,6015,0
893,15506,0
893,1585,0
893,13092,0
8930,1240,0
8930,151,0
8930,1678,0
8930,1999,0
8930,10893,0
8930,2895,0
8930,4570,0
8930,12026,0
8930,5144,0
8930,3981,0
8931,14815,0
8931,8846,0
8931,6635,0
8931,12704,0
8931,8499,0
8931,5476,0
8931,10749,0
8931,11118,0
8931,12453,0
8931,2341,0
8932,14815,0
8932,8846,0
8932,6635,0
8932,12704,0
8932,8499,0
8932,5476,0
8932,10749,0
8932,11118,0
8932,12453,0
8932,2341,0
8933,14815,0
8933,8846,0
8933,6635,0
8933,12704,0
8933,8499,0
8933,5476,0
8933,10749,0
8933,11118,0
8933,12453,0
8933,2341,0
8934,14815,0
8934,8846,0
8934,6635,0
8934,12704,0
8934,8499,0
8934,5476,0
8934,10749,0
8934,11118,0
8934,12453,0
8934,2341,0
8935,8896,0
8935,30,0
8935,13300,0
8935,5791,0
8935,12975,0
8935,11582,0
8935,5087,0
8935,7660,0
8935,7767,0
8935,4310,0
8936,2589,0
8936,1764,0
8936,2375,0
8936,4604,0
8936,4407,0
8936,2599,0
8936,2596,0
8936,3451,0
8936,1423,0
8936,1658,0
8937,1246,0
8937,2795,0
8937,2797,0
8937,2796,0
8937,2794,0
8937,2784,0
8937,1606,0
8937,3797,0
8937,3402,0
8937,4108,0
8938,13410,0
8938,4636,0
8938,5626,0
8938,4637,0
8938,14954,0
8938,3799,0
8938,5562,0
8938,448,0
8938,6514,0
8938,13467,0
8939,1206,0
8939,3972,0
8939,15634,0
8939,1196,0
8939,6521,0
8939,4793,0
8939,2425,0
8939,3931,0
8939,16157,0
8939,5349,0
894,615,1
894,666,1
894,2278,0
894,6208,0
894,7102,0
894,8465,0
894,10420,0
894,6928,0
894,5860,0
894,7496,0
8940,15952,0
8940,15951,0
8940,15954,0
8940,15955,0
8940,15953,0
8940,11378,0
8940,15015,0
8940,12948,0
8940,11374,0
8940,16798,0
8941,5829,3
8941,6701,2
8941,4632,1
8941,6388,1
8941,5711,1
8941,8950,1
8941,12858,1
8941,9345,1
8941,5331,1
8941,17087,0
8942,6149,2
8942,5454,1
8942,8872,1
8942,3281,1
8942,5001,1
8942,12843,1
8942,13033,1
8942,11649,1
8942,6448,0
8942,4764,0
8943,7533,0
8943,1901,0
8943,14046,0
8943,10527,0
8943,6734,0
8943,12918,0
8943,12653,0
8943,9343,0
8943,5003,0
8943,7535,0
8944,214,0
8944,489,0
8944,488,0
8944,1226,0
8944,133,0
8944,435,0
8944,13752,0
8944,67,0
8944,14271,0
8944,12625,0
8945,1209,0
8945,3408,0
8945,1687,0
8945,4739,0
8945,3544,0
8945,1061,0
8945,12614,0
8945,12613,0
8945,12355,0
8945,424,0
8946,1074,2
8946,6814,2
8946,6630,0
8946,9303,0
8946,5549,0
8946,6337,0
8946,6338,0
8946,5692,0
8946,9076,0
8946,16295,0
8947,4942,0
8947,1666,0
8947,13839,0
8947,6488,0
8947,1667,0
8947,13840,0
8947,13841,0
8947,7985,0
8947,13625,0
8947,9966,0
8948,9787,0
8948,11028,0
8948,5425,0
8948,14413,0
8948,13897,0
8948,16651,0
8948,16753,0
8948,10715,0
8948,9703,0
8948,12359,0
8949,14782,0
8949,9074,0
8949,14967,0
8949,9341,0
8949,14363,0
8949,12888,0
8949,6448,0
8949,11195,0
8949,2217,0
8949,972,0
895,106,2
895,571,1
895,2440,1
895,2579,0
895,3893,0
895,3034,0
895,5054,0
895,2940,0
895,2563,0
895,2467,0
8950,9377,29
8950,9802,18
8950,9747,17
8950,9668,9
8950,4472,7
8950,7344,7
8950,8288,6
8950,5421,6
8950,6750,5
8950,14227,5
8950,6873,4
8950,12179,4
8950,7785,3
8950,12550,3
8950,7555,2
8950,5829,2
8950,9817,1
8950,9776,1
8950,9671,1
8950,8941,1
8950,5828,1
8950,6751,1
8950,7613,1
8950,12801,1
8950,6493,1
8950,8317,1
8950,6807,1
8950,6873,4
8950,12179,4
8950,7785,3
8950,12550,3
8950,7555,2
8950,5829,2
8950,9817,1
8950,9776,1
8950,9671,1
8950,8941,1
8951,1509,1
8951,8480,0
8951,7381,0
8951,1113,0
8951,2460,0
8951,6675,0
8951,1869,0
8951,14196,0
8951,14472,0
8951,13823,0
8952,3130,0
8952,3580,0
8952,13303,0
8952,11741,0
8952,9019,0
8952,10677,0
8952,5289,0
8952,3754,0
8952,2416,0
8952,8165,0
8953,4678,0
8953,8663,0
8953,8664,0
8953,8428,0
8953,11589,0
8953,9082,0
8953,131,0
8953,6017,0
8953,759,0
8953,813,0
8954,16835,0
8954,13661,0
8954,9697,0
8954,15983,0
8954,12432,0
8954,10213,0
8954,12796,0
8954,13084,0
8954,10600,0
8954,17108,0
8955,11124,0
8955,15271,0
8955,9133,0
8955,3074,0
8955,8909,0
8955,11342,0
8955,16250,0
8955,5613,0
8955,2707,0
8955,14478,0
8956,9882,0
8956,14975,0
8956,14413,0
8956,14663,0
8956,8282,0
8956,16204,0
8956,8050,0
8956,8349,0
8956,8018,0
8956,8023,0
8957,10154,1
8957,14176,1
8957,10629,0
8957,10633,0
8957,13763,0
8957,15597,0
8957,10631,0
8957,10628,0
8957,10632,0
8957,10634,0
8958,3716,1
8958,12135,1
8958,9663,1
8958,4564,1
8958,5122,0
8958,1785,0
8958,5833,0
8958,5171,0
8958,2291,0
8958,5138,0
8959,9875,0
8959,4442,0
8959,7327,0
8959,13226,0
8959,14973,0
8959,6617,0
8959,3052,0
8959,2403,0
8959,7725,0
8959,8910,0
896,1397,1
896,1640,1
896,3304,0
896,16226,0
896,2052,0
896,2937,0
896,3018,0
896,3377,0
896,4402,0
896,7580,0
8960,8640,8
8960,11129,3
8960,11388,3
8960,2063,2
8960,9067,1
8960,7867,1
8960,13791,1
8960,14889,1
8960,1368,0
8960,5491,0
8961,10824,0
8961,11843,0
8961,6198,0
8961,7991,0
8961,3835,0
8961,7992,0
8961,11842,0
8961,10261,0
8961,14467,0
8961,14466,0
8962,15327,0
8962,15326,0
8962,16620,0
8962,11096,0
8962,11948,0
8962,484,0
8962,10523,0
8962,5290,0
8962,16421,0
8962,11068,0
8963,11743,0
8963,13680,0
8963,16565,0
8963,13585,0
8963,2253,0
8963,3072,0
8963,5715,0
8963,665,0
8963,191,0
8963,9364,0
8964,4628,1
8964,9234,0
8964,7855,0
8964,5137,0
8964,3163,0
8964,6107,0
8964,1311,0
8964,2373,0
8964,3096,0
8964,3683,0
8965,9779,0
8965,9082,0
8965,5099,0
8965,10729,0
8965,330,0
8965,10822,0
8965,6681,0
8965,2090,0
8965,13348,0
8965,7929,0
8966,644,3
8966,8329,3
8966,8599,2
8966,1053,2
8966,9067,2
8966,6511,2
8966,2119,1
8966,9739,1
8966,8483,1
8966,4211,1
8966,3418,1
8966,644,3
8966,8329,3
8966,8599,2
8966,1053,2
8966,9067,2
8966,6511,2
8966,2119,1
8966,9739,1
8966,8483,1
8966,4211,1
8967,8483,7
8967,2366,4
8967,5096,1
8967,6136,1
8967,8647,1
8967,6148,1
8967,8329,1
8967,12977,1
8967,4702,1
8967,5578,0
8968,12210,4
8968,1078,3
8968,3713,2
8968,3277,1
8968,3989,1
8968,3372,1
8968,14362,1
8968,11779,0
8968,2683,0
8968,5353,0
8969,100,11
8969,1013,8
8969,1078,5
8969,5587,4
8969,10118,4
8969,6471,3
8969,7545,3
8969,10335,2
8969,5929,2
8969,6701,2
8969,1788,1
8969,5323,1
8969,3277,1
8969,7655,1
8969,693,1
8969,5928,1
8969,4862,1
8969,9379,1
8969,13027,1
8969,977,1
8969,1057,1
8969,1229,1
8969,14112,1
8969,16207,1
8969,1788,1
8969,5323,1
8969,3277,1
8969,7655,1
8969,693,1
8969,5928,1
8969,4862,1
8969,9379,1
8969,13027,1
8969,977,1
897,975,1
897,842,1
897,264,1
897,508,1
897,1084,1
897,15578,0
897,15579,0
897,8323,0
897,5244,0
897,154,0
8970,7634,2
8970,100,1
8970,9930,0
8970,2189,0
8970,2631,0
8970,9129,0
8970,2653,0
8970,3120,0
8970,2912,0
8970,4329,0
8971,5578,0
8971,3637,0
8971,1804,0
8971,134,0
8971,8969,0
8971,6116,0
8971,1332,0
8971,1614,0
8971,6737,0
8971,8708,0
8972,3989,0
8972,7000,0
8972,2423,0
8972,2424,0
8972,4428,0
8972,6718,0
8972,6061,0
8972,2242,0
8972,2241,0
8972,2243,0
8973,4647,8
8973,12061,2
8973,6805,1
8973,228,1
8973,10926,0
8973,1405,0
8973,16983,0
8973,2339,0
8973,8406,0
8973,1888,0
8974,14387,0
8974,6704,0
8974,7538,0
8974,5753,0
8974,4970,0
8974,8674,0
8974,12768,0
8974,14546,0
8974,4242,0
8974,2720,0
8975,16604,0
8975,12789,0
8975,13731,0
8975,11506,0
8975,12539,0
8975,16163,0
8975,1087,0
8975,15781,0
8975,12952,0
8975,7598,0
8976,5562,6
8976,10332,4
8976,15230,3
8976,8535,2
8976,14540,2
8976,9873,1
8976,12508,1
8976,4688,0
8976,4233,0
8976,5236,0
8977,5144,0
8977,203,0
8977,1976,0
8977,4306,0
8977,957,0
8977,516,0
8977,4570,0
8977,8037,0
8977,1837,0
8977,520,0
8978,7890,3
8978,13930,1
8978,14770,0
8978,10855,0
8978,15262,0
8978,15640,0
8978,10860,0
8978,12412,0
8978,12411,0
8978,15841,0
8979,2369,0
8979,798,0
8979,5630,0
8979,1251,0
8979,2473,0
8979,5048,0
8979,59,0
8979,13468,0
8979,2786,0
8979,1935,0
898,163,2
898,1074,1
898,165,1
898,137,1
898,189,1
898,4809,1
898,15173,0
898,8498,0
898,7931,0
898,19,0
8980,12944,0
8980,12943,0
8980,10473,0
8980,4550,0
8980,16399,0
8980,4392,0
8980,6035,0
8980,3148,0
8980,3899,0
8980,3275,0
8981,8793,0
8981,12575,0
8981,6939,0
8981,10653,0
8981,8814,0
8981,7917,0
8981,6947,0
8981,7224,0
8981,11108,0
8981,11182,0
8982,13924,0
8982,1353,0
8982,2567,0
8982,3791,0
8982,9910,0
8982,4029,0
8982,2565,0
8982,7827,0
8982,14572,0
8982,3405,0
8983,13924,0
8983,1353,0
8983,2567,0
8983,3791,0
8983,9910,0
8983,4029,0
8983,2565,0
8983,7827,0
8983,14572,0
8983,3405,0
8984,13924,0
8984,1353,0
8984,2567,0
8984,3791,0
8984,9910,0
8984,4029,0
8984,2565,0
8984,7827,0
8984,14572,0
8984,3405,0
8985,12795,1
8985,11396,1
8985,16268,0
8985,9674,0
8985,14605,0
8985,12238,0
8985,16743,0
8985,15334,0
8985,16814,0
8985,16815,0
8986,7381,0
8986,8524,0
8986,8480,0
8986,14196,0
8986,1113,0
8986,1869,0
8986,6970,0
8986,8603,0
8986,7173,0
8986,2460,0
8987,9394,0
8987,10120,0
8987,16065,0
8987,9478,0
8987,8283,0
8987,5748,0
8987,14608,0
8987,13822,0
8988,2751,6
8988,9273,3
8988,7415,2
8988,1433,2
8988,1095,1
8988,9832,1
8988,1005,1
8988,11404,1
8988,14492,1
8988,4851,0
899,100,1
899,2,1
899,67,1
899,1641,1
899,1534,1
899,1808,0
899,1807,0
899,13300,0
899,5791,0
899,3129,0
8990,7483,1
8990,8617,1
8990,6748,0
8990,3421,0
8990,8651,0
8990,8346,0
8990,4484,0
8990,7850,0
8990,7771,0
8990,11649,0
8991,10805,0
8991,8785,0
8991,10854,0
8991,13356,0
8991,9705,0
8991,14205,0
8991,9701,0
8991,9714,0
8991,9637,0
8991,9542,0
8992,16189,0
8992,9208,0
8992,13476,0
8992,12367,0
8992,16149,0
8992,10657,0
8992,14814,0
8992,14066,0
8992,11840,0
8992,5347,0
8993,1897,6
8993,6124,5
8993,6727,2
8993,10128,2
8993,12887,2
8993,104,1
8993,1116,1
8993,3161,1
8993,8608,1
8993,411,0
8994,1188,12
8994,223,4
8994,1299,4
8994,70,4
8994,1074,4
8994,211,3
8994,6124,2
8994,104,2
8994,1784,2
8994,3150,2
8994,7464,2
8994,3626,2
8994,61,2
8994,8608,2
8994,5203,1
8994,675,1
8994,2102,1
8994,5963,1
8994,6446,1
8994,7346,1
8994,9096,1
8994,6471,1
8994,6203,1
8994,127,1
8994,1048,1
8994,7139,1
8994,5152,1
8994,13058,1
8994,4800,1
8994,7464,2
8994,3626,2
8994,61,2
8994,8608,2
8994,5203,1
8994,675,1
8994,2102,1
8994,5963,1
8994,6446,1
8994,7346,1
8995,12555,0
8995,6753,0
8995,6613,0
8995,10805,0
8995,8991,0
8995,8785,0
8995,10854,0
8995,13356,0
8995,9705,0
8995,14205,0
8996,6031,0
8996,306,0
8996,1159,0
8996,9367,0
8996,14013,0
8996,6067,0
8996,13555,0
8996,3840,0
8996,1783,0
8996,2094,0
8997,9214,0
8997,10789,0
8997,7582,0
8997,15822,0
8997,11668,0
8997,11667,0
8997,6932,0
8997,5884,0
8997,10054,0
8997,4754,0
8998,10985,0
8998,7038,0
8998,10536,0
8998,16396,0
8998,4183,0
8998,17117,0
8998,16139,0
8998,10369,0
8998,11650,0
8998,10919,0
90,3477,11
90,19,10
90,254,10
90,165,7
90,147,6
90,523,6
90,318,4
90,225,4
90,1096,4
90,621,3
90,269,3
90,48,3
90,4209,3
90,3474,3
90,270,2
90,842,2
90,1370,2
90,316,2
90,204,2
90,108,2
90,936,2
90,57,1
90,118,1
90,264,1
90,265,1
90,425,1
90,436,1
90,490,1
90,522,1
90,803,1
90,832,1
90,858,1
90,93,1
90,910,1
90,94,1
90,1038,1
90,1232,1
90,92,1
90,1238,1
90,2018,1
90,2001,1
90,2218,1
90,1078,1
90,1663,1
90,1080,1
90,2753,1
90,96,1
90,1631,1
90,1453,1
90,2963,1
90,819,1
90,1685,1
90,1394,1
90,4571,1
90,4627,1
90,5128,1
90,2368,1
90,5150,1
90,862,1
90,6656,1
90,8827,1
90,2466,1
90,7968,1
90,6573,1
90,819,1
90,1685,1
90,1394,1
90,4571,1
90,4627,1
90,5128,1
90,2368,1
90,5150,1
90,862,1
90,6656,1
900,268,1
900,2151,0
900,14494,0
900,13110,0
900,6013,0
900,2940,0
900,14265,0
900,4465,0
900,7641,0
900,7544,0
9000,10517,0
9000,9131,0
9000,9302,0
9000,9301,0
9000,6557,0
9000,12034,0
9000,8455,0
9000,6525,0
9000,6586,0
9000,8456,0
9001,2668,0
9001,7396,0
9001,4297,0
9001,6584,0
9001,3868,0
9001,1357,0
9001,7808,0
9001,3961,0
9001,4485,0
9001,3962,0
9002,10343,0
9002,3868,0
9002,7395,0
9002,867,0
9002,655,0
9002,949,0
9002,3560,0
9002,9245,0
9002,9479,0
9002,13102,0
9003,3876,0
9003,7489,0
9003,9986,0
9003,6748,0
9003,2372,0
9003,14180,0
9003,2887,0
9003,11114,0
9003,3355,0
9003,5376,0
9004,13225,3
9004,16231,0
9004,14671,0
9004,9149,0
9004,9147,0
9004,9148,0
9004,9151,0
9004,87,0
9004,578,0
9004,325,0
9005,9190,0
9005,2651,0
9005,7000,0
9005,3787,0
9005,3856,0
9005,10199,0
9005,6145,0
9005,15977,0
9005,5342,0
9005,12614,0
9006,13297,0
9006,11214,0
9006,2899,0
9006,6763,0
9006,4065,0
9006,5282,0
9006,6573,0
9006,5083,0
9006,7414,0
9006,2207,0
9007,13297,0
9007,11214,0
9007,2899,0
9007,6763,0
9007,4065,0
9007,5282,0
9007,6573,0
9007,5083,0
9007,7414,0
9007,2207,0
9008,6087,1
9008,3746,0
9008,3744,0
9008,4116,0
9008,4117,0
9008,4731,0
9008,4118,0
9008,3743,0
9008,1800,0
9008,3745,0
9009,3142,0
9009,510,0
9009,319,0
9009,4575,0
9009,9732,0
9009,2088,0
9009,187,0
9009,5764,0
9009,8183,0
9009,2244,0
9010,9051,17
9010,6149,8
9010,12757,7
9010,7761,4
9010,6501,4
9010,15781,4
9010,9335,2
9010,8535,2
9010,7841,2
9010,2977,1
9010,764,1
9010,6787,1
9010,9873,1
9010,10105,1
9010,13245,1
9010,5490,1
9010,9051,17
9010,6149,8
9010,12757,7
9010,7761,4
9010,6501,4
9010,15781,4
9010,9335,2
9010,8535,2
9010,7841,2
9010,2977,1
9011,8317,1
9011,15659,0
9011,12935,0
9011,8062,0
9011,15154,0
9011,701,0
9011,10037,0
9011,1761,0
9011,14345,0
9011,802,0
9012,7720,1
9012,7814,1
9012,13823,1
9012,9691,1
9012,6542,0
9012,8360,0
9012,13876,0
9012,12295,0
9012,6871,0
9012,5819,0
9013,6610,0
9013,1978,0
9013,11526,0
9013,16234,0
9013,1998,0
9013,3792,0
9013,1787,0
9013,4120,0
9013,3602,0
9013,4851,0
9014,6380,0
9014,3266,0
9014,3214,0
9014,3227,0
9014,15596,0
9014,15631,0
9014,11618,0
9014,11666,0
9014,12328,0
9014,11665,0
9015,11997,3
9015,6964,2
9015,5453,1
9015,9305,0
9015,16271,0
9015,13426,0
9015,8855,0
9015,8956,0
9015,16972,0
9015,9882,0
9016,9829,1
9016,16048,0
9016,16258,0
9016,16143,0
9016,8423,0
9016,3536,0
9016,11253,0
9016,7822,0
9016,15930,0
9017,10118,4
9017,5377,3
9017,14552,3
9017,8548,2
9017,1917,1
9017,6815,1
9017,8329,1
9017,1387,1
9017,7464,1
9017,1352,1
9017,2963,1
9017,6025,1
9017,15931,1
9017,6779,1
9017,1048,1
9017,15874,1
9017,10118,4
9017,5377,3
9017,14552,3
9017,8548,2
9017,1917,1
9017,6815,1
9017,8329,1
9017,1387,1
9017,7464,1
9017,1352,1
9018,8380,1
9018,4517,0
9018,9020,0
9018,5281,0
9018,9024,0
9018,5592,0
9018,6481,0
9018,4950,0
9018,9028,0
9018,9027,0
9019,11741,0
9019,5289,0
9019,2416,0
9019,8165,0
9019,9018,0
9019,4517,0
9019,9020,0
9019,5281,0
9019,9024,0
9019,5592,0
902,1250,1
902,856,1
902,1103,0
902,16022,0
902,12452,0
902,3361,0
902,6841,0
902,2496,0
902,5930,0
902,2989,0
9020,9018,0
9020,4517,0
9020,5281,0
9020,9024,0
9020,5592,0
9020,6481,0
9020,4950,0
9020,9028,0
9020,9027,0
9020,9026,0
9021,9025,0
9021,11987,0
9021,6629,0
9021,3126,0
9021,15889,0
9021,15154,0
9021,5706,0
